# 1:t 2:E_GW_dot 3:E_GW 4:J_GW_dot 5:J_GW
4816.8 6.33601180467e-07 0.0263770425992 1.68071584634e-05 1.09360556792
4819.2 6.30011887311e-07 0.0263785589349 1.67170020615e-05 1.09364579691
4821.6 6.2433679567e-07 0.0263800641533 1.66385084308e-05 1.09368582353
4824.0 6.16697378683e-07 0.0263815533943 1.65660230812e-05 1.09372566896
4826.4 6.07746695726e-07 0.0263830227272 1.64975752171e-05 1.09376534528
4828.8 5.98262307672e-07 0.026384469938 1.64319947268e-05 1.09380486077
4831.2 5.88790441901e-07 0.0263858944013 1.63658588977e-05 1.09384421819
4833.6 5.79830559401e-07 0.0263872967465 1.62959743691e-05 1.09388341239
4836.0 5.72118502615e-07 0.0263886790854 1.62229525857e-05 1.0939224351
4838.4 5.66593290236e-07 0.0263900455396 1.61514802623e-05 1.09396128442
4840.8 5.64146990275e-07 0.0263914024279 1.60882612244e-05 1.09399997211
4843.2 5.65262681158e-07 0.0263927577195 1.60386593509e-05 1.09403852442
4845.6 5.69655427401e-07 0.0263941196212 1.60031442825e-05 1.09407697458
4848.0 5.76267471153e-07 0.0263954947287 1.59770046369e-05 1.09411535076
4850.4 5.83665595552e-07 0.0263968866484 1.5953787968e-05 1.09415366771
4852.8 5.90432544815e-07 0.0263982955662 1.59284289802e-05 1.09419192637
4855.2 5.95408522699e-07 0.0263997185754 1.58986991076e-05 1.09423011893
4857.6 5.9790759569e-07 0.0264011505548 1.58662898186e-05 1.09426823691
4860.0 5.97755208052e-07 0.0264025853501 1.58356649407e-05 1.09430627926
4862.4 5.95038299988e-07 0.0264040167024 1.58096297278e-05 1.09434425361
4864.8 5.89945148562e-07 0.0264054386825 1.57869572714e-05 1.09438216952
4867.2 5.8294890833e-07 0.0264068461554 1.5765708315e-05 1.09442003271
4869.6 5.74918131877e-07 0.0264082355958 1.57465312733e-05 1.0944578474
4872.0 5.66781066513e-07 0.0264096056348 1.57302757479e-05 1.09449561957
4874.4 5.59127589553e-07 0.0264109567252 1.57140968392e-05 1.09453335282
4876.8 5.52273640541e-07 0.0264122904067 1.56926899165e-05 1.09457104096
4879.2 5.46646950916e-07 0.0264136091114 1.56634594737e-05 1.09460866834
4881.6 5.42971765417e-07 0.0264149166539 1.56295139925e-05 1.09464621991
4884.0 5.42037513591e-07 0.026416218665 1.55976493092e-05 1.0946836925
4886.4 5.44250399722e-07 0.0264175222105 1.55734590438e-05 1.09472109783
4888.8 5.49301906384e-07 0.0264188344733 1.55575804818e-05 1.09475845508
4891.2 5.56185823699e-07 0.0264201610586 1.55456374801e-05 1.09479577894
4893.6 5.63504799441e-07 0.0264215046873 1.55308950663e-05 1.09483307078
4896.0 5.69828530301e-07 0.0264228646873 1.55069936295e-05 1.09487031625
4898.4 5.74025643315e-07 0.0264242373123 1.54702721836e-05 1.09490748897
4900.8 5.75545332711e-07 0.0264256167975 1.54218619758e-05 1.09494455953
4903.2 5.74426967405e-07 0.0264269967642 1.53670632129e-05 1.09498150624
4905.6 5.70958704579e-07 0.026428371227 1.53107783846e-05 1.09501831965
4908.0 5.65378832564e-07 0.0264297348321 1.52538154193e-05 1.09505499716
4910.4 5.57989148515e-07 0.0264310828737 1.5194879477e-05 1.0950915356
4912.8 5.4942690264e-07 0.0264324117729 1.51349948605e-05 1.09512793145
4915.2 5.40590628972e-07 0.026433719794 1.50776946827e-05 1.09516418667
4917.6 5.32255749564e-07 0.0264350072096 1.50250451419e-05 1.09520030996
4920.0 5.24895701468e-07 0.0264362757914 1.4975685874e-05 1.09523631084
4922.4 5.18919846987e-07 0.02643752837 1.49277019697e-05 1.0952721949
4924.8 5.14941975112e-07 0.0264387690042 1.4882093738e-05 1.09530796666
4927.2 5.13665543694e-07 0.0264400033332 1.48422776499e-05 1.0953436359
4929.6 5.15479095435e-07 0.0264412383068 1.48108853547e-05 1.0953792197
4932.0 5.20163933711e-07 0.0264424810784 1.47879663196e-05 1.09541473832
4934.4 5.26924304987e-07 0.0264437375843 1.47716771269e-05 1.09545020989
4936.8 5.34620777649e-07 0.0264450114384 1.47594087187e-05 1.0954856472
4939.2 5.42011583907e-07 0.0264463033972 1.47481359385e-05 1.09552105625
4941.6 5.47975595918e-07 0.0264476113819 1.47351630859e-05 1.09555643621
4944.0 5.51738181196e-07 0.0264489310384 1.47198332387e-05 1.0955917822
4946.4 5.52957175548e-07 0.0264502566728 1.4703849565e-05 1.09562709062
4948.8 5.51583950546e-07 0.0264515821222 1.46887449956e-05 1.09566236174
4951.2 5.47735235677e-07 0.0264529013052 1.46738119279e-05 1.09569759681
4953.6 5.41781332027e-07 0.0264542087251 1.46576116443e-05 1.09573279451
4956.0 5.34427151406e-07 0.0264555001753 1.46401979768e-05 1.09576795189
4958.4 5.26529613228e-07 0.0264567733234 1.46222894708e-05 1.09580306687
4960.8 5.18849424189e-07 0.0264580277782 1.46032832395e-05 1.09583813756
4963.2 5.12034165453e-07 0.0264592648385 1.45816674186e-05 1.0958731595
4965.6 5.06753665209e-07 0.0264604873839 1.45572200675e-05 1.09590812616
4968.0 5.03724483224e-07 0.0264616999577 1.45320723428e-05 1.09594303331
4970.4 5.03514221682e-07 0.0264629086442 1.45093404302e-05 1.09597788301
4972.8 5.06234559261e-07 0.0264641203427 1.44905124206e-05 1.09601268283
4975.2 5.1140032346e-07 0.0264653415045 1.44743548752e-05 1.09604744067
4977.6 5.18126175465e-07 0.0264665769363 1.44586581055e-05 1.09608216029
4980.0 5.25425824313e-07 0.0264678291987 1.44421438614e-05 1.09611684125
4982.4 5.32314403609e-07 0.026469098487 1.44239617997e-05 1.09615148058
4984.8 5.37844992169e-07 0.0264703826783 1.44030563034e-05 1.096186073
4987.2 5.41278350857e-07 0.0264716776263 1.43795840013e-05 1.09622061217
4989.6 5.42180448519e-07 0.0264729777769 1.43551326893e-05 1.09625509383
4992.0 5.40311056206e-07 0.0264742767667 1.43298316145e-05 1.09628951579
4994.4 5.35638456708e-07 0.0264755679061 1.43013721959e-05 1.09632387323
4996.8 5.28600622647e-07 0.026476844993 1.42684864448e-05 1.09635815706
4999.2 5.20118020038e-07 0.0264781034554 1.42326813882e-05 1.09639235846
5001.6 5.11156365932e-07 0.0264793409846 1.41946653791e-05 1.09642647128
5004.0 5.02408181434e-07 0.0264805572621 1.41517165541e-05 1.09646048694
5006.4 4.94467417798e-07 0.0264817535128 1.41007972162e-05 1.09649438995
5008.8 4.88072764749e-07 0.026482932561 1.4042586847e-05 1.09652816201
5011.2 4.8397901108e-07 0.0264840990231 1.39807515237e-05 1.09656179002
5013.6 4.82650378514e-07 0.0264852589784 1.39184611111e-05 1.09659526908
5016.0 4.84112959779e-07 0.0264864190944 1.38567750052e-05 1.09662859936
5018.4 4.87952435595e-07 0.0264875855729 1.37951964664e-05 1.09666178172
5020.8 4.93358107597e-07 0.0264887631455 1.3732333941e-05 1.09669481476
5023.2 4.99239545151e-07 0.0264899542627 1.3666110959e-05 1.09672769289
5025.6 5.04429229663e-07 0.0264911586653 1.3594283027e-05 1.09676040537
5028.0 5.07940838655e-07 0.0264923735093 1.35158944069e-05 1.09679293758
5030.4 5.09181386243e-07 0.026493594056 1.34328101364e-05 1.09682527603
5032.8 5.07946992875e-07 0.0264948146101 1.33488376499e-05 1.096857414
5035.2 5.04227589186e-07 0.0264960292196 1.32662001364e-05 1.09688935205
5037.6 4.98130744473e-07 0.0264972320496 1.31838201005e-05 1.09692109207
5040.0 4.90069114409e-07 0.0264984178894 1.31002446291e-05 1.09695263295
5042.4 4.80874536437e-07 0.0264995830218 1.30168284398e-05 1.09698397344
5044.8 4.71536355531e-07 0.0265007259148 1.29363183828e-05 1.09701511721
5047.2 4.6283153855e-07 0.0265018471563 1.28593424389e-05 1.09704607201
5049.6 4.55275094204e-07 0.0265029488843 1.27841630083e-05 1.09707684421
5052.0 4.49339911188e-07 0.0265040344223 1.27097027714e-05 1.09710743685
5054.4 4.45559032234e-07 0.026505108301 1.26373452123e-05 1.09713785331
5056.8 4.44354385599e-07 0.0265061761971 1.25694004481e-05 1.09716810141
5059.2 4.45782469636e-07 0.0265072443613 1.2506773326e-05 1.09719819281
5061.6 4.49424807794e-07 0.0265083186101 1.24486983635e-05 1.09722813938
5064.0 4.54489963869e-07 0.0265094033078 1.23941757751e-05 1.09725795083
5066.4 4.60031548757e-07 0.0265105007336 1.23428820677e-05 1.0972876353
5068.8 4.651245563e-07 0.0265116109209 1.22946668092e-05 1.09731720036
5071.2 4.68962910766e-07 0.0265127318259 1.22489619404e-05 1.09734665271
5073.6 4.70956853861e-07 0.0265138597296 1.22053923419e-05 1.09737599794
5076.0 4.70811890701e-07 0.0265149898521 1.21645168155e-05 1.09740524183
5078.4 4.68508218809e-07 0.0265161170362 1.21271162163e-05 1.09743439179
5080.8 4.64253312353e-07 0.0265172363501 1.20933415798e-05 1.09746345634
5083.2 4.58501884358e-07 0.0265183436563 1.20635308324e-05 1.09749244458
5085.6 4.51918234673e-07 0.0265194361605 1.20389643304e-05 1.09752136758
5088.0 4.4518910755e-07 0.0265205126893 1.20206467758e-05 1.09755023911
5090.4 4.38883071425e-07 0.0265215735759 1.20080581646e-05 1.09757907356
5092.8 4.3351898784e-07 0.0265226204584 1.20001389055e-05 1.09760788339
5095.2 4.29696634605e-07 0.0265236563171 1.19972627584e-05 1.09763668028
5097.6 4.28068386254e-07 0.0265246856351 1.20015993709e-05 1.09766547891
5100.0 4.2911856049e-07 0.0265257142595 1.20153186606e-05 1.09769429921
5102.4 4.32892274856e-07 0.0265267486725 1.20384588526e-05 1.09772316374
5104.8 4.38894102696e-07 0.0265277948161 1.20687799023e-05 1.09775209243
5107.2 4.46274803984e-07 0.0265288570188 1.21038770612e-05 1.09778109962
5109.6 4.54118019803e-07 0.0265299374902 1.21428775839e-05 1.09781019572
5112.0 4.61538064578e-07 0.0265310362775 1.2185514329e-05 1.09783938979
5114.4 4.6766094623e-07 0.0265321513163 1.2230615191e-05 1.09786868915
5116.8 4.71763265212e-07 0.0265332786254 1.22770470508e-05 1.09789809835
5119.2 4.73477439117e-07 0.0265344129142 1.23252489202e-05 1.0979276211
5121.6 4.72774194045e-07 0.0265355484162 1.2375868732e-05 1.09795726244
5124.0 4.69845935248e-07 0.0265366795603 1.2427889251e-05 1.09798702695
5126.4 4.65180715003e-07 0.0265378015923 1.24803079355e-05 1.09801691679
5128.8 4.59619886054e-07 0.026538911353 1.25343818457e-05 1.09804693442
5131.2 4.54074882061e-07 0.0265400077868 1.25916564334e-05 1.09807708566
5133.6 4.49189907336e-07 0.0265410917045 1.26507276462e-05 1.09810737652
5136.0 4.4539948084e-07 0.0265421652118 1.27082909709e-05 1.09813780734
5138.4 4.43205820933e-07 0.0265432315381 1.27628961691e-05 1.09816837277
5140.8 4.4319046597e-07 0.0265442952137 1.28158133566e-05 1.09819906722
5143.2 4.45708518684e-07 0.0265453618925 1.28682589923e-05 1.09822988811
5145.6 4.50621925587e-07 0.026546437489 1.29190829629e-05 1.09826083292
5148.0 4.57319283899e-07 0.0265475270184 1.29655364689e-05 1.09829189446
5150.4 4.64944309005e-07 0.0265486337347 1.30055176651e-05 1.09832305973
5152.8 4.72593989346e-07 0.0265497587807 1.30382521466e-05 1.09835431225
5155.2 4.79381440766e-07 0.0265509011512 1.30630683465e-05 1.09838563383
5157.6 4.84508784601e-07 0.0265520578195 1.30789994235e-05 1.09841700432
5160.0 4.87433399421e-07 0.0265532241501 1.30861980851e-05 1.09844840255
5162.4 4.8792421846e-07 0.0265543945793 1.3086033759e-05 1.09847980923
5164.8 4.85928411222e-07 0.0265555632024 1.30786623576e-05 1.09851120687
5167.2 4.81547462269e-07 0.0265567241735 1.30623651408e-05 1.0985425761
5169.6 4.75232406738e-07 0.0265578723093 1.30365832347e-05 1.09857389484
5172.0 4.6780757436e-07 0.0265590039573 1.30035270229e-05 1.09860514297
5174.4 4.60133085188e-07 0.0265601174861 1.29653045062e-05 1.09863630557
5176.8 4.52833212123e-07 0.0265612130456 1.29214057374e-05 1.09866736962
5179.2 4.46413861928e-07 0.0265622921421 1.28706041685e-05 1.09869832003
5181.6 4.41466878654e-07 0.026563357599 1.2813920301e-05 1.09872914146
5184.0 4.38590951593e-07 0.0265644136684 1.27542668835e-05 1.09875982329
5186.4 4.38112418606e-07 0.0265654657124 1.26937751764e-05 1.09879036094
5188.8 4.39896439452e-07 0.0265665193231 1.26323162032e-05 1.09882075225
5191.2 4.43400101939e-07 0.0265675792789 1.25686006713e-05 1.09885099335
5193.6 4.478979534e-07 0.0265686488366 1.25023027233e-05 1.09888107843
5196.0 4.52644981281e-07 0.0265697294881 1.24344393269e-05 1.09891100252
5198.4 4.56868207547e-07 0.0265708209039 1.23656040702e-05 1.09894076257
5200.8 4.59796681792e-07 0.0265719209018 1.22953150994e-05 1.09897035568
5203.2 4.60867447429e-07 0.0265730256988 1.22240333819e-05 1.09899977889
5205.6 4.59848212272e-07 0.0265741305576 1.21540116906e-05 1.09902903255
5208.0 4.56704523752e-07 0.0265752304208 1.20866310788e-05 1.09905812132
5210.4 4.51532670999e-07 0.0265763203055 1.20209350117e-05 1.0990870504
5212.8 4.44766655685e-07 0.0265773958647 1.19567215649e-05 1.09911582359
5215.2 4.37249104547e-07 0.0265784542836 1.18969436665e-05 1.09914444798
5217.6 4.29855833772e-07 0.0265794948095 1.1844645838e-05 1.09917293789
5220.0 4.23126667214e-07 0.0265805183885 1.17991642834e-05 1.09920131046
5222.4 4.17410726778e-07 0.0265815270334 1.17578933106e-05 1.09922957893
5224.8 4.13238026175e-07 0.0265825238119 1.17209278736e-05 1.09925775352
5227.2 4.11295357777e-07 0.0265835132519 1.16914870882e-05 1.09928584842
5229.6 4.11984981128e-07 0.0265845011883 1.16716619764e-05 1.0993138842
5232.0 4.15116727644e-07 0.0265854937104 1.16597647155e-05 1.09934188191
5234.4 4.20066813468e-07 0.0265864959306 1.16527025103e-05 1.09936985687
5236.8 4.26126620015e-07 0.0265875113628 1.16494699715e-05 1.09939781948
5239.2 4.3260595257e-07 0.0265885418419 1.16507448167e-05 1.09942577973
5241.6 4.38705308761e-07 0.0265895874154 1.16556825466e-05 1.09945374745
5244.0 4.43538127413e-07 0.0265906461075 1.16612187537e-05 1.09948172773
5246.4 4.46411402056e-07 0.0265917140469 1.16650257205e-05 1.09950971922
5248.8 4.46999253281e-07 0.0265927861397 1.16669880122e-05 1.09953771764
5251.2 4.45215798192e-07 0.0265938567978 1.16667954693e-05 1.09956571818
5253.6 4.411441177e-07 0.0265949204297 1.16627356906e-05 1.09959371361
5256.0 4.35217923501e-07 0.0265959720641 1.16544286797e-05 1.09962169421
5258.4 4.28236581834e-07 0.0265970082095 1.16440506162e-05 1.09964965239
5260.8 4.20992247226e-07 0.0265980272841 1.16328505084e-05 1.09967758467
5263.2 4.140054337e-07 0.0265990292813 1.16186160748e-05 1.09970548643
5265.6 4.07733937798e-07 0.0266000153686 1.15986251553e-05 1.09973334712
5268.0 4.0285614693e-07 0.0266009880767 1.15736861548e-05 1.09976115389
5270.4 4.00143702237e-07 0.0266019516765 1.15474659018e-05 1.09978889927
5272.8 4.00046641712e-07 0.0266029119049 1.15224191864e-05 1.09981658314
5275.2 4.02432557984e-07 0.02660387488 1.14975447541e-05 1.09984420709
5277.6 4.06682307877e-07 0.0266048458178 1.14699671601e-05 1.09987176811
5280.0 4.11980998361e-07 0.0266058282138 1.14378124981e-05 1.09989925744
5282.4 4.1750072165e-07 0.0266068235918 1.14009333032e-05 1.09992666394
5284.8 4.22385022094e-07 0.0266078314547 1.13592145126e-05 1.09995397612
5287.2 4.25780045512e-07 0.0266088492528 1.13117436463e-05 1.09998118126
5289.6 4.27058118837e-07 0.0266098726586 1.125844769e-05 1.10000826549
5292.0 4.25962574643e-07 0.0266108962834 1.12008000998e-05 1.10003521659
5294.4 4.22469861543e-07 0.0266119144024 1.11392673846e-05 1.10006202467
5296.8 4.1666002269e-07 0.0266129213582 1.10715757518e-05 1.10008867768
5299.2 4.08882089888e-07 0.0266139120088 1.09955938754e-05 1.10011515829
5301.6 3.99928823982e-07 0.0266148825818 1.09128890456e-05 1.10014144847
5304.0 3.90799733975e-07 0.0266158314561 1.08272050523e-05 1.10016753658
5306.4 3.82262406183e-07 0.0266167591307 1.07400167339e-05 1.10019341725
5308.8 3.74788216131e-07 0.0266176675914 1.06500010972e-05 1.10021908527
5311.2 3.68871180278e-07 0.0266185599827 1.05569393514e-05 1.1002445336
5313.6 3.65145672263e-07 0.0266194408029 1.04636900201e-05 1.10026975835
5316.0 3.64049080337e-07 0.0266203158366 1.03733548037e-05 1.10029476281
5318.4 3.65453074493e-07 0.0266211912392 1.02861064774e-05 1.10031955416
5320.8 3.68692397987e-07 0.0266220722138 1.01998593273e-05 1.10034413732
5323.2 3.72884556507e-07 0.0266229621061 1.01131117993e-05 1.10036851288
5325.6 3.77174206828e-07 0.0266238621766 1.00261670339e-05 1.10039268002
5328.0 3.80787543664e-07 0.0266247717307 9.94018313049e-06 1.10041663964
5330.4 3.8305584512e-07 0.0266256883428 9.85626596539e-06 1.10044039538
5332.8 3.83487865809e-07 0.0266266081953 9.77546668766e-06 1.10046395346
5335.2 3.8180536824e-07 0.0266275265471 9.6984793968e-06 1.10048732219
5337.6 3.77943958438e-07 0.0266284382463 9.62504177768e-06 1.10051051042
5340.0 3.72132147734e-07 0.0266293383377 9.55476140654e-06 1.10053352618
5342.4 3.64993169967e-07 0.0266302228881 9.48908252115e-06 1.10055637879
5344.8 3.57425037508e-07 0.0266310897899 9.43119701924e-06 1.10057908313
5347.2 3.50230153734e-07 0.0266319389761 9.38281355778e-06 1.10060165994
5349.6 3.43888647098e-07 0.0266327719187 9.34205957064e-06 1.10062412979
5352.0 3.38778122826e-07 0.0266335911188 9.30638613065e-06 1.10064650792
5354.4 3.35494535615e-07 0.026634400246 9.27690186153e-06 1.10066880787
5356.8 3.34712956034e-07 0.026635204495 9.25769300868e-06 1.10069104938
5359.2 3.36689634701e-07 0.0266360101781 9.2510246713e-06 1.10071325985
5361.6 3.41045943047e-07 0.0266368234608 9.25531505173e-06 1.10073546745
5364.0 3.47053657046e-07 0.0266376491803 9.26806811311e-06 1.10075769551
5366.4 3.53977630623e-07 0.0266384904179 9.2888177879e-06 1.10077996378
5368.8 3.61112561766e-07 0.0266393485261 9.31834058121e-06 1.10080229237
5371.2 3.67698761745e-07 0.0266402230997 9.35662425759e-06 1.10082470232
5373.6 3.73022095866e-07 0.0266411119647 9.40316441515e-06 1.10084721407
5376.0 3.7658662849e-07 0.0266420114952 9.45805957479e-06 1.10086984754
5378.4 3.78096290922e-07 0.0266429171147 9.52075320287e-06 1.10089262211
5380.8 3.77407775511e-07 0.0266438237196 9.58868826612e-06 1.10091555344
5383.2 3.74747656874e-07 0.0266447263061 9.65987549512e-06 1.10093865172
5385.6 3.70920593181e-07 0.026645621108 9.73631461646e-06 1.10096192715
5388.0 3.6701865176e-07 0.0266465066351 9.82198887872e-06 1.10098539711
5390.4 3.63850596661e-07 0.0266473836782 9.91734886376e-06 1.10100908432
5392.8 3.61815987634e-07 0.0266482544781 1.00185755232e-05 1.10103300743
5395.2 3.61319883271e-07 0.0266491222411 1.01229028048e-05 1.1010571772
5397.6 3.63005684556e-07 0.0266499914318 1.02318458106e-05 1.1010816029
5400.0 3.67379010973e-07 0.0266508678934 1.03476523563e-05 1.1011062983
5402.4 3.74323424536e-07 0.0266517579364 1.04687047442e-05 1.10113127793
5404.8 3.83140744259e-07 0.0266526668934 1.05905196541e-05 1.101156549
5407.2 3.92993991548e-07 0.026653598255 1.0710309762e-05 1.10118210999
5409.6 4.03170935764e-07 0.026654553653 1.08285730889e-05 1.10120795665
5412.0 4.1296394214e-07 0.0266555330148 1.09461372223e-05 1.1012340863
5414.4 4.21526123129e-07 0.0266565344029 1.10613317838e-05 1.10126049526
5416.8 4.28046151247e-07 0.0266575538896 1.11711710858e-05 1.10128717427
5419.2 4.32077512091e-07 0.026658586038 1.12743609173e-05 1.10131410891
5421.6 4.33640210914e-07 0.0266596248993 1.13717001112e-05 1.10134128418
5424.0 4.33066522762e-07 0.0266606649474 1.14641039726e-05 1.10136868714
5426.4 4.30870569101e-07 0.0266617016719 1.15519639032e-05 1.10139630643
5428.8 4.2774078618e-07 0.0266627320055 1.16363919615e-05 1.10142413245
5431.2 4.24466380989e-07 0.0266637546541 1.17192831708e-05 1.10145215926
5433.6 4.2173456687e-07 0.0266647700952 1.18014826567e-05 1.10148038418
5436.0 4.20051681138e-07 0.0266657802387 1.18822133266e-05 1.10150880462
5438.4 4.19907501609e-07 0.0266667881898 1.19611182473e-05 1.10153741662
5440.8 4.21863105067e-07 0.0266677983145 1.20395497437e-05 1.10156621742
5443.2 4.26282983159e-07 0.0266688160898 1.21184348636e-05 1.101595207
5445.6 4.32989331756e-07 0.0266698472166 1.21958169803e-05 1.1016243841
5448.0 4.4131742953e-07 0.0266708963847 1.22684211005e-05 1.10165374119
5450.4 4.50507556483e-07 0.0266719665747 1.23355078699e-05 1.1016832659
5452.8 4.59920357735e-07 0.0266730590882 1.23996239431e-05 1.10171294806
5455.2 4.68904513889e-07 0.026674173678 1.24634491646e-05 1.10174278375
5457.6 4.76660709306e-07 0.0266753083563 1.25271531658e-05 1.10177277247
5460.0 4.82374335644e-07 0.0266764591983 1.25890484694e-05 1.10180291191
5462.4 4.85489782001e-07 0.0266776206353 1.26476250104e-05 1.10183319592
